"","atopid","cowid","cow4id","begyr","begmo","begday","endyr","endmo","endday","ineffect","bilat","maxphase","wartime","estmode","pubsecr","secrart","proadd","futmem","speclgth","length","renounce","proren","renewlgt","term","defense","offense","neutral","nonagg","consul","active","conditio","defcon","offcon","neucon","concon","asymm","notaiden","dipaid","terrres","seppeace","thirdcom","noothall","specthrt","statthr1","statthr2","conwtin","medarb","milcon","milaid","intcom","subord","organ1","orgpurp1","organ2","orgpurp2","base","contrib","armred","acqterr","divgains","demwith","reflnun","refothio","natrefal","compag","nomicoop","conres","agprois","conmen","ecaid","interv","mem1","mem2","mem3","mem4","mem5","mem6","mem7","mem8","mem9","mem10","mem11","mem12","mem13","mem14","mem15","mem16","mem17","mem18","mem19","mem20","mem21","mem22","mem23","mem24","mem25","mem26","mem27","mem28","mem29","mem30","mem31","mem32","mem33","mem34","mem35","mem36","mem37","mem38","mem39","mem40","mem41","mem42","mem43","mem44","mem45","mem46","mem47","mem48","mem49","mem50","mem51","mem52","mem53","mem54","mem55","mem56","mem57","mem58","mem59","source","new4","rev4","version","hinst","minst","milorg","milinst","pubtreat","formorg","formal","nonagg.only","armred.rc","milaid.rc","uncond","uncond.def","uncond.off","agpro.mult","io.form","ecaid.dum","milaid.dum","uncond.milsup","base.dum","milcon.dum","def.cor.dum","trade.dum","compag.econ","compag.mil","agpro.econ","organ1.dum","notaiden.dum","interv.dum","scope.index","milcor.index","econagg.index","econagg.dum","fp.conc.index","ussr.mem","us.mem","super.mem","mp.count","num.mem","non.maj.only","asymm.cap","mean.s.sc","low.s.sc","mean.pi.sc","low.pi.sc","mean.kap.sc","low.kap.sc","latent.depth.mean","latent.depth.var","latent.depth.sd"
"135",3075,3515,210,1947,9,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,31,40,41,42,52,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,160,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,23,0,1,1,1,1,1,1,1,-0.209249845465158,0.264559546490045,0.51435352287123
"136",3080,NA,NA,1947,11,11,1962,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,1,0.5480803,0.5480803,0.2662805,0.2662805,0.2969503,0.2969503,-0.187197295488222,0.302240283275506,0.549763843186787
"137",3085,3631,NA,1947,11,27,1949,10,1,0,1,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,345,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,3,1,1,0,0,0,0,2,1,0,0.6203126,0.6203126,0.5054545,0.5054545,0.5142857,0.5142857,-0.793028573866128,0.466327176219872,0.682881524292371
"138",3090,3507,211,1947,12,8,1949,9,NA,0,1,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,1,0,0.6203972,0.6203972,0.352381,0.352381,0.3703704,0.3703704,-0.862626507709788,0.495149935422778,0.703668910371048
"139",3095,3508,213,1947,12,19,1949,10,21,0,1,0,0,1,0,0,0,0,1,240,0,2,60,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,345,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,0.6227281,0.6227281,0.352381,0.352381,0.3703704,0.3703704,-0.820572664938953,0.487294581368588,0.698064883351532
"140",3100,NA,212,1947,12,16,1967,12,16,0,1,0,0,1,0,0,0,0,1,240,0,2,60,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,339,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,1,1,1,1,1,1,-0.845345184780988,0.488851132617036,0.699178898864258
"141",3105,3632,NA,1948,1,16,1970,11,19,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,355,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,3,1,1,0,0,0,0,2,1,0,0.9387305,0.9387305,0.8417583,0.8417583,0.8421053,0.8421053,-0.819646120701629,0.52210943626865,0.722571405653898
"142",3110,3509,215,1948,1,24,1972,2,24,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,1,0,0.9153108,0.9153108,0.8181818,0.8181818,0.8181818,0.8181818,-0.828428966321796,0.516307749946025,0.718545579588397
"143",3115,3510,216,1948,2,4,1970,7,7,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,360,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,2,0,1,0.4878202,0.4878202,0.5978429,0.5978429,0.6054422,0.6054422,-0.819284123060156,0.470969215083328,0.686271968743681
"144",3120,3511,217,1948,2,18,1967,9,7,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,310,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,2,0,1,0.5222352,0.5222352,0.5978429,0.5978429,0.6054422,0.6054422,-0.841233547535371,0.535060430765214,0.731478250370586
"145",3125,NA,NA,1948,3,15,1957,3,14,0,1,0,0,1,0,0,0,0,1,240,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,4,0,0,3,1,0,0,3,1,0,0,0,0,2,0,1,0,1,0,5,0,3,0,200,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,1,0,1,2,1,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,5,4,2,1,0,0,0,0,1,2,0,1,0.5493023,0.5493023,0.3441642,0.3441642,0.3598726,0.3598726,1.26057804717474,0.161297020152726,0.401618002774684
"146",3130,3512,218,1948,3,17,2011,6,30,0,0,2,0,1,0,0,1,3,1,600,0,2,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,1,1,2,0,1,0,2,3,3,1,3,1,1,0,0,0,2,0,1,0,1,0,4,0,0,0,200,210,211,212,220,230,235,255,260,325,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4.0100002,1,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1,1,1,0,0,0,2,11,0,1,0.79680237,0.6555779,0.82787659,0.6207923,0.82980121,0.6262695,1.32012978628175,0.137970523131537,0.371443835770008
"147",3135,3513,219,1948,3,18,1967,5,12,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,355,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,2,0,1,0.545655,0.545655,0.6312909,0.6312909,0.6344538,0.6344538,-0.808405618297726,0.528693807221062,0.727113338635087
"148",3140,3514,220,1948,4,6,1992,1,20,0,1,0,0,1,0,0,0,0,1,120,0,2,60,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,365,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,2,0,1,0.4250642,0.4250642,0.1935176,0.1935176,0.2398922,0.2398922,-0.821546424651234,0.505677128691269,0.711109786665371
"149",3145,3633,NA,1948,4,23,1968,4,26,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0.9899906,0.9899906,0.8417583,0.8417583,0.8421053,0.8421053,-0.845963496246341,0.503932159800849,0.70988179283656
"150",3150,NA,NA,1948,4,30,0,0,0,1,0,0,0,1,0,0,1,2,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,4,0,0,0,1,0,2,0,0,2,0,0,0,1,0,4,0,0,1,2,31,40,41,42,51,52,53,54,55,56,57,58,60,70,80,90,91,92,93,94,95,100,101,110,115,130,135,140,145,150,155,160,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4.0100002,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,34,0,1,1,1,1,1,1,1,0.642055253862477,0.136065214434361,0.368870186426554
"151",3155,3516,222,1948,5,29,1967,4,6,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0.9873331,0.9873331,0.8417583,0.8417583,0.8421053,0.8421053,-0.805852228879715,0.50142157187175,0.708111270826662
"152",3160,3517,223,1948,6,18,1968,5,16,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0.9639133,0.9639133,0.8181818,0.8181818,0.8181818,0.8181818,-0.797845797635314,0.490495323357582,0.700353713031909
"153",3165,3518,224,1948,7,16,1969,7,10,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0.9731456,0.9731456,0.8417583,0.8417583,0.8421053,0.8421053,-0.839007396142479,0.494323989431887,0.703081780045456
"154",3170,3519,225,1948,7,21,1968,8,16,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0.9321557,0.9321557,0.8181818,0.8181818,0.8181818,0.8181818,-0.853038279948838,0.527548778860349,0.726325532292752
"155",3175,3520,226,1949,1,26,1970,11,12,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,1,1,1,1,1,-0.818113129290896,0.505513657822323,0.710994836705811
"156",3180,3521,227,1949,4,4,0,0,0,1,0,2,0,1,0,0,2,2,1,240,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,20,200,210,211,212,220,230,235,255,260,290,310,316,317,325,339,341,344,349,350,355,360,366,367,368,385,390,395,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4.0100002,1,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,1,1,3,30,0,1,0.878541033333333,0.5634179,0.849073798484849,0.2422712,0.85740056969697,0.2752223,0.203039445702275,0.211396315547622,0.459778550551917
"157",3185,3522,228,1949,4,16,1968,6,14,0,1,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,1,1,1,1,1,-0.812992761193332,0.509026375227315,0.713460843513724
"158",3200,NA,229,1950,2,14,1980,4,11,0,1,0,0,1,0,0,0,0,1,360,0,2,60,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,365,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,1,2,2,0,1,0.7178814,0.7178814,0.2258182,0.2258182,0.2634315,0.2634315,-0.852557459495945,0.548412430699473,0.74054873620814
"159",3205,3523,230,1950,6,17,0,0,0,1,0,0,0,1,0,0,0,0,1,120,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,3,1,3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,520,522,581,600,615,616,620,625,645,651,652,660,663,670,678,679,680,690,692,694,696,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4.0100002,0,1,1,1,1,1,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,3,3,1,1,1,0,0,0,0,22,1,0,0.95102392,0.8775598,0.96165044,0.9041261,0.96167496,0.9041874,1.12148285712266,0.155368309874775,0.394167870170534
"160",3210,3524,231,1951,8,30,0,0,0,1,1,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0.5697181,0.5697181,-0.2100002,-0.2100002,0.0392568,0.0392568,-0.799710194439365,0.480737409729349,0.693352298423644
"161",3215,3525,232,1951,9,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,900,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,0,1,0.7250056,0.5875084,0.230952333333333,-0.1535715,0.3886918,0.0830377,-0.128647120097748,0.24510994280974,0.495085793383066
"162",3220,3526,233,1951,9,8,1960,1,19,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,2,0,0,4,0,0,4,0,0,3,2,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4.0100002,1,0,1,2,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,2,0,1,1,1,2,0,1,0.5606167,0.5606167,-0.235528,-0.235528,0.036722,0.036722,0.257606564843024,0.184701394351968,0.429769001152907
