CMFILE,DEATHSA,DEATHSB,DISPUTE,FATALAPC,FATALBPC,RIVALA,RIVALB,RIVALRY,RIVNUMB,RIVTYP2,SEVERITY,WARNUMB
cm220490v5,.,.,3975,0,0,220,490,220490,563,1,4,.
cm220500v5,.,.,2150,0,0,220,500,220500,564,1,95,.
cm220520v5,.,.,361,13,13,220,520,220520,565,1,133,.
cm220540v5,.,.,2150,57,56,220,540,220540,567,1,150,.
cm220540v5,.,.,3012,0,0,220,540,220540,567,1,95,.
cm220581v5,.,.,3906,0,0,220,581,220581,569,1,6,.
cm220600v5,.,.,86,0,0,220,600,220600,570,2,95,.
cm220600v5,.,.,164,0,0,220,600,220600,570,2,4,.
cm220600v5,.,.,3139,0,0,220,600,220600,570,2,95,.
cm220600v5,.,.,1746,0,0,220,600,220600,571,1,6,.
cm220616v5,.,.,28,175,175,220,616,220616,572,2,163,.
cm220616v5,.,.,266,0,0,220,616,220616,572,2,95,.
cm220616v5,.,.,1706,63,63,220,616,220616,572,2,152,.
cm220616v5,.,.,1711,13,13,220,616,220616,572,2,133,.
cm220616v5,.,.,1796,13,13,220,616,220616,572,2,133,.
cm220620v5,.,.,3016,0,0,220,620,220620,573,2,4,.
cm220620v5,.,.,3041,0,0,220,620,220620,573,2,6,.
cm220620v5,.,.,3631,0,0,220,620,220620,573,2,95,.
cm220620v5,.,.,3633,0,0,220,620,220620,573,2,29,.
cm220620v5,.,.,3634,0,0,220,620,220620,573,2,95,.
cm220620v5,.,.,3635,0,0,220,620,220620,573,2,53,.
cm220630v5,.,.,2560,0,0,220,630,220630,574,2,29,.
cm220630v5,.,.,2766,0,0,220,630,220630,574,2,2,.
cm220630v5,.,.,2823,0,0,220,630,220630,574,2,53,.
cm220640v5,.,.,146,1000,333,220,640,220640,575,2,176,.
cm220640v5,.,.,153,0,0,220,640,220640,575,2,4,.
cm220640v5,.,.,367,0,0,220,640,220640,575,2,6,.
cm220640v5,.,.,377,0,0,220,640,220640,576,1,4,.
cm220640v5,.,.,56,0,0,220,640,220640,10578,2,6,.
cm220640v5,.,.,128,0,0,220,640,220640,10578,2,6,.
cm220640v5,.,.,141,0,0,220,640,220640,10578,2,29,.
cm220640v5,.,.,228,0,0,220,640,220640,10578,2,12,.
cm220640v5,1385000,325000,257,132929,86699,220,640,220640,10578,2,203,106
cm220640v5,.,.,327,0,0,220,640,220640,10578,2,6,.
cm220640v5,.,.,328,0,0,220,640,220640,10578,2,6,.
cm220640v5,.,.,391,0,0,220,640,220640,10578,2,2,.
cm220640v5,5000,35000,3134,5000,35000,220,640,220640,10578,2,200,116
cm220640v5,.,.,3156,0,0,220,640,220640,10578,2,53,.
cm220640v5,.,.,3185,0,0,220,640,220640,10578,2,4,.
cm220640v5,.,.,3189,0,0,220,640,220640,10578,2,4,.
cm220640v5,.,.,3190,0,0,220,640,220640,10578,2,29,.
cm220645v5,.,.,3552,0,0,220,645,220645,579,2,95,.
cm220645v5,.,.,3568,0,0,220,645,220645,579,2,22,.
cm220645v5,2,25000,3957,2,4,220,645,220645,579,2,116,211
cm220645v5,.,.,3974,0,0,220,645,220645,579,2,53,.
cm220645v5,.,.,4269,0,0,220,645,220645,579,2,29,.
cm220645v5,.,.,4273,0,0,220,645,220645,579,2,53,.
cm220651v5,.,.,3725,462,937,220,651,220651,580,1,177,.
cm220651v5,10,3000,200,8,15,220,651,220651,581,1,132,157
cm220652v5,.,.,2856,0,0,220,652,220652,582,1,6,.
cm220660v5,.,.,3907,0,0,220,660,220660,583,1,4,.
cm220663v5,.,.,3957,0,0,220,663,220663,584,1,9,.
cm220670v5,.,.,1129,1000,200,220,670,220670,585,1,175,.
cm220700v5,.,.,4283,1000,91,220,700,220700,586,1,174,.
cm220710v5,288,422612,51,165,713,220,710,220710,589,2,172,151
cm220710v5,.,.,2010,13,13,220,710,220710,589,2,133,.
cm220710v5,.,.,2021,0,0,220,710,220710,589,2,4,.
cm220710v5,24,2000,31,24,12,220,710,220710,10588,2,137,82
cm220710v5,.,.,145,0,0,220,710,220710,10588,2,53,.
cm220710v5,2100,10000,202,2100,10000,220,710,220710,10588,2,194,67
cm220710v5,.,.,220,0,0,220,710,220710,10588,2,29,.
cm220710v5,.,.,379,0,0,220,710,220710,10588,2,6,.
cm220710v5,.,.,506,0,0,220,710,220710,10588,2,4,.
cm220710v5,.,.,507,0,0,220,710,220710,10588,2,29,.
cm220710v5,.,.,2208,13,2,220,710,220710,10588,2,127,.
cm220731v5,288,316579,51,123,534,220,731,220731,590,1,169,151
cm220731v5,.,.,3951,0,0,220,731,220731,591,1,6,.
cm220740v5,.,.,13,0,0,220,740,220740,592,2,2,.
cm220740v5,.,.,224,0,0,220,740,220740,592,2,4,.
cm220740v5,.,.,239,0,0,220,740,220740,592,2,95,.
cm220740v5,.,.,106,0,0,220,740,220740,593,1,2,.
cm220740v5,210824,1740000,258,27344,33490,220,740,220740,594,1,201,139
cm220740v5,.,.,337,0,0,220,740,220740,594,1,6,.
cm220800v5,250,750,196,203,750,220,800,220800,595,1,173,72
cm220800v5,700,700,613,700,700,220,800,220800,596,2,177,145
cm220800v5,.,.,1792,175,175,220,800,220800,596,2,163,.
cm220800v5,.,.,2020,0,0,220,800,220800,596,2,6,.
cm220800v5,.,.,2022,0,0,220,800,220800,596,2,4,.
cm220920v5,.,.,2600,0,0,220,920,220920,599,1,6,.
cm223225v5,.,.,3553,0,0,223,225,223225,600,1,4,.
cm225255v5,.,.,149,0,0,225,255,225255,601,1,29,.
cm225255v5,.,.,3342,0,0,225,255,225255,602,1,4,.
cm225255v5,.,.,1686,0,0,225,255,225255,10603,1,4,.
cm225255v5,.,.,1783,0,0,225,255,225255,10603,1,95,.
cm225255v5,.,.,1788,0,0,225,255,225255,10603,1,12,.
cm225300v5,.,.,3342,0,0,225,300,225300,604,1,4,.
cm225345v5,.,.,4343,0,0,225,345,225345,605,1,4,.
cm230235v5,.,.,1540,0,0,230,235,230235,606,1,29,.
cm230235v5,.,.,210,421,1000,230,235,230235,607,1,177,.
cm230255v5,.,.,89,0,0,230,255,230255,608,1,36,.
cm230255v5,.,.,3340,0,0,230,255,230255,609,1,6,.
cm230255v5,.,.,3349,0,0,230,255,230255,609,1,6,.
cm230255v5,.,.,210,59,141,230,255,230255,610,1,157,.
cm230255v5,.,.,3884,0,0,230,255,230255,610,1,2,.
cm230300v5,.,.,89,0,0,230,300,230300,611,1,36,.
cm230325v5,.,.,210,421,1000,230,325,230325,612,2,177,.
cm230325v5,.,.,1672,0,0,230,325,230325,612,2,4,.
cm230325v5,.,.,3837,0,0,230,325,230325,612,2,6,.
cm230345v5,.,.,3551,0,0,230,345,230345,613,2,95,.
cm230345v5,.,.,4137,775,48,230,345,230345,613,2,172,.
cm230345v5,.,.,4186,0,0,230,345,230345,613,2,12,.
cm230345v5,.,.,4343,0,0,230,345,230345,613,2,4,.
cm230365v5,.,.,89,0,0,230,365,230365,614,1,36,.
cm230365v5,.,.,258,0,0,230,365,230365,615,1,100,.
cm230365v5,.,.,4342,0,0,230,365,230365,2008,1,4,.
cm230411v5,.,.,1406,0,0,230,411,230411,616,1,6,.
cm230600v5,4000,6000,1580,4000,6000,230,600,230600,618,1,193,31
cm230600v5,.,.,1581,0,0,230,600,230600,619,1,6,.
cm230600v5,.,.,86,0,0,230,600,230600,620,2,95,.
cm230600v5,2000,8000,1086,2000,8000,230,600,230600,620,2,193,94
cm230600v5,.,.,1087,0,0,230,600,230600,620,2,95,.
cm230600v5,.,.,1117,0,0,230,600,230600,621,2,95,.
cm230600v5,.,.,1118,0,0,230,600,230600,621,2,53,.
cm230600v5,.,.,1119,0,0,230,600,230600,621,2,95,.
cm230600v5,.,.,2374,0,0,230,600,230600,621,2,53,.
cm230600v5,.,.,2880,0,0,230,600,230600,621,2,6,.
cm230600v5,.,.,2887,0,0,230,600,230600,621,2,4,.
cm230600v5,.,.,3607,0,0,230,600,230600,621,2,6,.
cm230600v5,.,.,3609,0,0,230,600,230600,621,2,6,.
cm230615v5,.,.,1331,0,0,230,615,230615,622,1,12,.
cm230645v5,.,.,3957,40,88,230,645,230645,624,1,152,.
cm230666v5,.,.,2917,0,0,230,666,230666,626,1,6,.
cm230700v5,.,.,4283,1000,91,230,700,230700,627,1,174,.
cm230710v5,.,.,145,0,0,230,710,230710,628,1,53,.
cm235255v5,7222,1773700,257,3783,2467,235,255,235255,10632,1,189,106
cm235255v5,.,.,395,0,0,235,255,235255,10632,1,83,.
cm235255v5,.,.,1773,13,13,235,255,235255,10632,1,133,.
cm235255v5,.,.,421,0,0,235,255,235255,10633,1,6,.
cm235255v5,.,.,1696,0,0,235,255,235255,10633,1,6,.
cm235255v5,.,.,3713,0,0,235,255,235255,10633,1,6,.
cm235255v5,.,.,3874,0,0,235,255,235255,10633,1,6,.
cm235300v5,7222,1200000,257,2559,1669,235,300,235300,634,1,186,106
cm235345v5,.,.,4137,775,48,235,345,235345,10635,2,172,.
cm235345v5,.,.,4186,0,0,235,345,235345,10635,2,12,.
cm235345v5,.,.,4343,0,0,235,345,235345,10635,2,4,.
cm235355v5,7222,87500,257,187,122,235,355,235355,636,1,162,106
cm235365v5,.,.,4342,0,0,235,365,235365,2007,1,4,.
cm235433v5,.,.,1385,0,0,235,433,235433,637,2,53,.
cm235433v5,.,.,1387,0,0,235,433,235433,637,2,4,.
cm235433v5,.,.,1388,0,0,235,433,235433,637,2,6,.
cm235433v5,.,.,1389,13,13,235,433,235433,637,2,133,.
cm235433v5,.,.,3270,0,0,235,433,235433,637,2,6,.
cm235434v5,.,.,2744,0,0,235,434,235434,638,1,6,.
cm235438v5,.,.,1385,0,0,235,438,235438,639,2,53,.
cm235438v5,.,.,1386,0,0,235,438,235438,639,2,29,.
cm235438v5,.,.,2890,0,0,235,438,235438,639,2,4,.
cm235438v5,.,.,3640,0,0,235,438,235438,639,2,95,.
cm235484v5,.,.,1326,0,0,235,484,235484,640,1,6,.
cm235484v5,.,.,3271,0,0,235,484,235484,640,1,2,.
cm235490v5,.,.,1332,0,0,235,490,235490,641,1,95,.
cm235490v5,.,.,3206,0,0,235,490,235490,641,1,53,.
cm235510v5,.,.,1364,0,0,235,510,235510,642,1,95,.
cm235551v5,.,.,1390,0,0,235,551,235551,643,2,6,.
cm235551v5,.,.,1391,0,0,235,551,235551,643,2,22,.
cm235551v5,.,.,1392,0,0,235,551,235551,643,2,95,.
cm235553v5,.,.,1342,0,0,235,553,235553,644,1,95,.
cm235560v5,.,.,1415,0,0,235,560,235560,645,1,6,.
cm235640v5,7222,325000,257,693,452,235,640,235640,646,1,175,106
cm235700v5,.,.,4283,1000,91,235,700,235700,647,1,174,.
cm235710v5,.,.,145,0,0,235,710,235710,648,1,53,.
cm235750v5,.,.,1073,0,0,235,750,235750,649,2,12,.
cm235750v5,.,.,1074,13,13,235,750,235750,649,2,133,.
cm235750v5,.,.,2842,0,0,235,750,235750,649,2,12,.
cm235850v5,.,.,1450,0,0,235,850,235850,650,1,95,.
cm235900v5,.,.,1066,0,0,235,900,235900,651,1,6,.
cm240255v5,500,10000,261,355,167,240,255,240255,652,1,167,55
cm240255v5,.,.,502,0,0,240,255,240255,652,1,4,.
cm240280v5,500,100,261,4,2,240,280,240280,653,1,116,55
cm240325v5,500,4000,261,142,67,240,325,240325,654,1,157,55
cm240390v5,.,.,194,333,154,240,390,240390,658,1,166,.
cm245255v5,.,.,154,0,0,245,255,245255,10659,1,95,.
cm245255v5,500,10000,261,355,167,245,255,245255,10659,1,167,55
cm245280v5,500,100,261,4,2,245,280,245280,661,1,116,55
cm245325v5,500,4000,261,142,67,245,325,245325,662,1,157,55
cm255267v5,10000,100,261,33,71,255,267,255267,664,1,149,55
cm255269v5,10000,600,261,200,426,255,269,255269,665,2,169,55
cm255269v5,.,.,381,0,0,255,269,255269,665,2,4,.
cm255269v5,.,.,502,0,0,255,269,255269,665,2,4,.
cm255271v5,.,.,154,0,0,255,271,255271,10666,1,95,.
cm255271v5,10000,100,261,33,71,255,271,255271,10666,1,149,55
cm255273v5,.,.,154,0,0,255,273,255273,668,1,6,.
cm255273v5,10000,100,261,33,71,255,273,255273,669,1,149,55
cm255275v5,10000,100,261,33,71,255,275,255275,670,1,149,55
cm255290v5,.,.,1269,0,0,255,290,255290,671,1,95,.
cm255290v5,.,.,1273,0,0,255,290,255290,671,1,95,.
cm255290v5,3500000,320000,258,102250,83486,255,290,255290,672,1,203,139
cm255300v5,.,.,154,0,0,255,300,255300,673,1,95,.
cm255300v5,.,.,261,33,71,255,300,255300,674,1,149,.
cm255305v5,.,.,11,0,0,255,305,255305,675,1,6,.
cm255310v5,.,.,1695,0,0,255,310,255310,10676,1,6,.
cm255310v5,.,.,1790,0,0,255,310,255310,10676,1,95,.
cm255310v5,.,.,3861,0,0,255,310,255310,10676,1,4,.
cm255310v5,.,.,3862,0,0,255,310,255310,10676,1,6,.
cm255315v5,.,.,12,0,0,255,315,255315,677,2,95,.
cm255315v5,.,.,67,0,0,255,315,255315,677,2,4,.
cm255315v5,.,.,2302,0,0,255,315,255315,677,2,6,.
cm255325v5,.,.,67,0,0,255,325,255325,10679,2,4,.
cm255325v5,.,.,127,0,0,255,325,255325,10679,2,2,.
cm255325v5,1773700,650000,257,222061,340472,255,325,255325,10679,2,202,106
cm255325v5,.,.,320,0,0,255,325,255325,10679,2,95,.
cm255325v5,.,.,1684,0,0,255,325,255325,10679,2,4,.
cm255325v5,3500000,52400,3717,3500000,52400,255,325,255325,10679,2,191,139
cm255325v5,3500000,52400,3717,3500000,52400,255,325,255325,11679,1,191,139
cm255339v5,.,.,3348,0,0,255,339,255339,680,1,6,.
cm255345v5,1773700,70000,257,23914,36666,255,345,255345,681,1,201,106
cm255345v5,.,.,3551,0,0,255,345,255345,683,2,95,.
cm255345v5,.,.,4137,775,48,255,345,255345,683,2,172,.
cm255345v5,.,.,4186,0,0,255,345,255345,683,2,12,.
cm255345v5,.,.,4343,0,0,255,345,255345,683,2,4,.
cm255345v5,.,.,67,0,0,255,345,255345,2682,2,4,.
cm255345v5,3500000,305000,258,97457,79572,255,345,255345,2682,2,203,139
cm255345v5,.,.,3813,0,0,255,345,255345,2682,2,95,.
cm255350v5,.,.,56,0,0,255,350,255350,684,2,6,.
cm255350v5,.,.,96,0,0,255,350,255350,684,2,6,.
cm255350v5,.,.,2837,0,0,255,350,255350,684,2,4,.
cm255350v5,1773700,5000,257,1708,2619,255,350,255350,685,1,186,106
cm255350v5,.,.,324,0,0,255,350,255350,685,1,9,.
cm255350v5,3500000,18300,258,5847,4774,255,350,255350,686,1,193,139
cm255355v5,3500000,1000,3827,3500000,1000,255,355,255355,10687,1,191,139
cm255355v5,.,.,3858,0,0,255,355,255355,10687,1,29,.
cm255355v5,.,.,3868,0,0,255,355,255355,10687,1,2,.
cm255360v5,1773700,335706,257,114688,175844,255,360,255360,10688,1,203,106
cm255360v5,.,.,396,0,0,255,360,255360,10688,1,9,.
cm255360v5,.,.,3341,0,0,255,360,255360,10688,1,6,.
cm255360v5,.,.,3825,0,0,255,360,255360,10689,1,6,.
cm255360v5,3500000,10000,3826,3500000,10000,255,360,255360,10689,1,191,139
cm255365v5,.,.,154,0,0,255,365,255365,690,1,53,.
cm255365v5,1773700,1700000,257,580776,890464,255,365,255365,691,2,198,106
cm255365v5,.,.,2604,0,0,255,365,255365,691,2,95,.
cm255365v5,.,.,3346,0,0,255,365,255365,691,2,6,.
cm255365v5,.,.,12,0,0,255,365,255365,692,2,53,.
cm255365v5,3500000,7500000,258,2396493,1956692,255,365,255365,692,2,189,139
cm255365v5,.,.,2056,0,0,255,365,255365,692,2,6,.
cm255365v5,.,.,3822,0,0,255,365,255365,692,2,95,.
cm255365v5,.,.,3830,0,0,255,365,255365,692,2,95,.
cm255365v5,.,.,4342,0,0,255,365,255365,2004,1,4,.
cm255366v5,.,.,1269,0,0,255,366,255366,693,1,95,.
cm255366v5,.,.,3809,0,0,255,366,255366,694,1,6,.
cm255367v5,.,.,1269,0,0,255,367,255367,695,1,95,.
cm255367v5,.,.,3723,0,0,255,367,255367,696,1,6,.
cm255368v5,.,.,134,0,0,255,368,255368,697,1,6,.
cm255375v5,.,.,3719,0,0,255,375,255375,698,1,95,.
cm255375v5,.,.,3829,0,0,255,375,255375,698,1,6,.
cm255380v5,.,.,1477,0,0,255,380,255380,700,1,29,.
cm255380v5,.,.,1659,0,0,255,380,255380,700,1,2,.
cm255380v5,.,.,1774,0,0,255,380,255380,700,1,22,.
cm255380v5,.,.,3801,0,0,255,380,255380,701,1,95,.
cm255380v5,.,.,3804,0,0,255,380,255380,701,1,6,.
cm255380v5,.,.,3805,0,0,255,380,255380,701,1,6,.
cm255380v5,.,.,3806,0,0,255,380,255380,701,1,95,.
cm255385v5,.,.,1656,0,0,255,385,255385,702,2,6,.
cm255385v5,.,.,1769,0,0,255,385,255385,702,2,29,.
cm255385v5,.,.,1771,0,0,255,385,255385,702,2,4,.
cm255385v5,3500000,3000,258,959,783,255,385,255385,703,1,179,139
cm255385v5,.,.,3705,0,0,255,385,255385,703,1,95,.
cm255390v5,2500,3500,375,2500,3500,255,390,255390,704,1,189,13
cm255390v5,1000,3000,194,1000,462,255,390,255390,705,1,177,46
cm255390v5,.,.,1655,0,0,255,390,255390,706,1,4,.
cm255390v5,.,.,2645,0,0,255,390,255390,706,1,6,.
cm255390v5,.,.,3706,13,13,255,390,255390,707,1,133,.
cm255450v5,.,.,3526,0,0,255,450,255450,708,1,6,.
cm255530v5,3500000,5000,258,1598,1304,255,530,255530,709,1,183,139
cm255530v5,.,.,3527,0,0,255,530,255530,709,1,6,.
cm255560v5,3500000,8700,258,2780,2270,255,560,255560,710,1,188,139
cm255630v5,.,.,3515,0,0,255,630,255630,711,1,6,.
cm255640v5,.,.,614,0,0,255,640,255640,714,1,6,.
cm255640v5,.,.,3850,0,0,255,640,255640,714,1,53,.
cm255640v5,.,.,56,0,0,255,640,255640,10712,2,6,.
cm255640v5,.,.,141,0,0,255,640,255640,10712,2,29,.
cm255640v5,.,.,3322,0,0,255,640,255640,10712,2,2,.
cm255645v5,.,.,621,0,0,255,645,255645,715,1,6,.
cm255645v5,.,.,3957,40,88,255,645,255645,716,1,152,.
cm255645v5,.,.,4273,0,0,255,645,255645,716,1,53,.
cm255651v5,.,.,3511,0,0,255,651,255651,717,1,6,.
cm255651v5,.,.,3873,0,0,255,651,255651,717,1,6,.
cm255651v5,.,.,3885,0,0,255,651,255651,717,1,6,.
cm255670v5,.,.,622,0,0,255,670,255670,719,1,6,.
cm255700v5,.,.,4283,1000,91,255,700,255700,720,1,174,.
cm255710v5,.,.,31,500,250,255,710,255710,721,2,171,.
cm255710v5,.,.,43,0,0,255,710,255710,721,2,95,.
cm255710v5,.,.,2314,175,88,255,710,255710,721,2,160,.
cm255710v5,.,.,2208,13,2,255,710,255710,722,1,127,.
cm255710v5,.,.,2649,0,0,255,710,255710,722,1,6,.
cm255710v5,3500000,1350000,258,431369,352205,255,710,255710,723,1,201,139
cm255740v5,.,.,106,0,0,255,740,255740,724,1,2,.
cm255740v5,1773700,300,257,102,157,255,740,255740,725,1,160,106
cm255800v5,.,.,521,0,0,255,800,255800,726,1,6,.
cm255900v5,3500000,33826,258,10809,8825,255,900,255900,727,1,197,139
cm255920v5,3500000,12200,258,3898,3183,255,920,255920,728,1,190,139
cm260265v5,.,.,27,0,0,260,265,260265,729,2,95,.
cm260265v5,.,.,2219,13,13,260,265,260265,729,2,133,.
cm260265v5,.,.,2932,0,0,260,265,260265,729,2,6,.
cm260265v5,.,.,2944,0,0,260,265,260265,729,2,53,.
cm260290v5,.,.,27,0,0,260,290,260290,730,1,53,.
cm260290v5,.,.,2902,0,0,260,290,260290,730,1,6,.
cm260290v5,.,.,2816,0,0,260,290,260290,731,1,6,.
cm260315v5,.,.,27,0,0,260,315,260315,732,1,53,.
cm260315v5,.,.,2898,0,0,260,315,260315,732,1,6,.
cm260315v5,.,.,2231,0,0,260,315,260315,733,2,53,.
cm260315v5,.,.,2559,0,0,260,315,260315,733,2,6,.
cm260315v5,.,.,2597,0,0,260,315,260315,733,2,6,.
cm260365v5,.,.,27,0,0,260,365,260365,10734,2,95,.
cm260365v5,.,.,2218,0,0,260,365,260365,10734,2,6,.
cm260365v5,.,.,2226,0,0,260,365,260365,10734,2,4,.
cm260365v5,.,.,2908,0,0,260,365,260365,10734,2,4,.
cm260395v5,.,.,1481,0,0,260,395,260395,736,1,6,.
cm260713v5,.,.,3221,0,0,260,713,260713,739,1,6,.
cm265315v5,.,.,346,0,0,265,315,265315,740,1,6,.
cm265385v5,.,.,2939,0,0,265,385,265385,741,1,6,.
cm267280v5,100,100,261,1,0,267,280,267280,742,1,95,55
cm267325v5,100,4000,261,28,13,267,325,267325,743,1,139,55
cm267390v5,.,.,194,333,154,267,390,267390,744,1,166,.
cm269280v5,600,100,261,4,2,269,280,269280,745,1,116,55
cm269325v5,600,4000,261,170,80,269,325,269325,746,1,159,55
cm269390v5,.,.,194,333,154,269,390,269390,748,1,166,.
cm271280v5,100,100,261,1,0,271,280,271280,749,1,95,55
cm271325v5,100,4000,261,28,13,271,325,271325,750,1,139,55
cm271390v5,.,.,194,333,154,271,390,271390,751,1,166,.
cm273280v5,100,100,261,1,0,273,280,273280,752,1,95,55
cm273325v5,100,4000,261,28,13,273,325,273325,753,1,139,55
cm275280v5,100,100,261,1,0,275,280,275280,754,1,95,55
cm275325v5,100,4000,261,28,13,275,325,275325,755,1,139,55
cm275390v5,.,.,194,333,154,275,390,275390,756,1,166,.
cm280300v5,100,28000,261,93,199,280,300,280300,757,1,161,55
cm290315v5,.,.,1268,0,0,290,315,290315,758,1,95,.
cm290315v5,.,.,1244,0,0,290,315,290315,759,1,95,.
cm290315v5,.,.,346,0,0,290,315,290315,760,1,6,.
cm290345v5,.,.,4137,775,48,290,345,290345,761,2,172,.
cm290345v5,.,.,4186,0,0,290,345,290345,761,2,29,.
cm290345v5,.,.,4343,0,0,290,345,290345,761,2,4,.
cm290365v5,40000,60000,1219,40000,60000,290,365,290365,762,2,203,109
cm290365v5,.,.,2603,0,0,290,365,290365,762,2,95,.
cm290365v5,.,.,2604,0,0,290,365,290365,762,2,95,.
cm290365v5,.,.,169,0,0,290,365,290365,763,1,95,.
cm290365v5,.,.,410,0,0,290,365,290365,763,1,4,.
cm290365v5,.,.,185,0,0,290,365,290365,764,1,95,.
cm290365v5,.,.,4106,0,0,290,365,290365,765,1,4,.
cm290365v5,.,.,4107,0,0,290,365,290365,765,1,6,.
cm290366v5,.,.,1685,0,0,290,366,290366,766,1,95,.
cm290366v5,.,.,3228,0,0,290,366,290366,766,1,6,.
cm290367v5,.,.,1272,0,0,290,367,290367,767,1,83,.
cm290368v5,.,.,1243,0,0,290,368,290368,10768,2,95,.
cm290368v5,500,500,1272,500,500,290,368,290368,10768,2,174,117
cm290368v5,.,.,3500,0,0,290,368,290368,10768,2,95,.
cm290368v5,.,.,3501,0,0,290,368,290368,10768,2,95,.
cm290390v5,.,.,2902,0,0,290,390,290390,770,1,6,.
cm290713v5,.,.,1448,0,0,290,713,290713,771,1,6,.
cm300325v5,.,.,167,0,0,300,325,300325,772,1,95,.
cm300325v5,3927,3400,19,3709,3400,300,325,300325,773,2,190,10
cm300325v5,12500,2500,115,12500,2500,300,325,300325,773,2,195,28
cm300325v5,28000,4000,261,7943,3733,300,325,300325,773,2,194,55
cm300325v5,.,.,1635,0,0,300,325,300325,773,2,29,.
cm300325v5,.,.,3326,0,0,300,325,300325,773,2,53,.
cm300325v5,.,.,109,0,0,300,325,300325,774,2,4,.
cm300325v5,1200000,650000,257,150236,230347,300,325,300325,774,2,203,106
cm300325v5,.,.,314,0,0,300,325,300325,774,2,4,.
cm300325v5,.,.,320,0,0,300,325,300325,774,2,83,.
cm300327v5,.,.,78,0,0,300,327,300327,775,2,4,.
cm300327v5,100,1400,175,100,117,300,327,300327,775,2,158,16
cm300327v5,.,.,374,0,0,300,327,300327,775,2,95,.
cm300329v5,.,.,147,63,63,300,329,300329,776,1,152,.
cm300329v5,.,.,374,0,0,300,329,300329,777,1,53,.
cm300332v5,3927,100,19,109,100,300,332,300332,778,1,157,10
cm300337v5,3927,100,19,109,100,300,337,300337,779,1,157,10
cm300337v5,.,.,231,0,0,300,337,300337,779,1,6,.
cm300339v5,.,.,3348,0,0,300,339,300339,780,1,6,.
cm300345v5,.,.,3,0,0,300,345,300345,781,2,4,.
cm300345v5,.,.,21,0,0,300,345,300345,781,2,4,.
cm300345v5,.,.,30,0,0,300,345,300345,781,2,95,.
cm300345v5,1200000,70000,257,16179,24807,300,345,300345,781,2,200,106
cm300350v5,.,.,56,0,0,300,350,300350,782,2,6,.
cm300350v5,.,.,96,0,0,300,350,300350,782,2,6,.
cm300350v5,.,.,2837,0,0,300,350,300350,782,2,4,.
cm300350v5,1200000,5000,257,1156,1772,300,350,300350,783,1,183,106
cm300360v5,.,.,65,0,0,300,360,300360,784,1,2,.
cm300360v5,1200000,335706,257,77593,118967,300,360,300360,785,1,203,106
cm300365v5,.,.,57,10,6,300,365,300365,786,1,127,.
cm300365v5,.,.,304,0,0,300,365,300365,786,1,29,.
cm300365v5,.,.,21,0,0,300,365,300365,787,1,4,.
cm300365v5,1200000,1700000,257,392925,602445,300,365,300365,787,1,200,106
cm300380v5,.,.,1659,0,0,300,380,300380,788,1,2,.
cm300390v5,500,3000,194,500,231,300,390,300390,789,1,170,46
cm300640v5,.,.,126,0,0,300,640,300640,790,1,4,.
cm300640v5,.,.,56,0,0,300,640,300640,10791,2,6,.
cm300640v5,.,.,128,0,0,300,640,300640,10791,2,6,.
cm300640v5,.,.,141,0,0,300,640,300640,10791,2,29,.
cm300640v5,.,.,3322,0,0,300,640,300640,10791,2,2,.
cm300710v5,.,.,31,500,250,300,710,300710,793,1,171,.
cm300710v5,.,.,2649,0,0,300,710,300710,794,1,6,.
cm300740v5,1200000,300,257,69,106,300,740,300740,795,1,155,106
cm300800v5,.,.,521,0,0,300,800,300800,796,1,6,.
cm305310v5,.,.,1233,0,0,305,310,305310,797,1,95,.
cm305310v5,.,.,3181,0,0,305,310,305310,797,1,4,.
cm305310v5,.,.,2878,0,0,305,310,305310,798,1,4,.
cm305315v5,.,.,3181,0,0,305,315,305315,799,1,4,.
cm305325v5,.,.,3181,0,0,305,325,305325,800,1,2,.
cm305325v5,.,.,2877,0,0,305,325,305325,801,1,4,.
cm305345v5,.,.,3181,0,0,305,345,305345,802,1,4,.
cm305345v5,.,.,3599,0,0,305,345,305345,802,1,95,.
cm305345v5,.,.,3976,0,0,305,345,305345,803,1,29,.
cm305345v5,.,.,4343,0,0,305,345,305345,803,1,4,.
cm305710v5,.,.,4278,0,0,305,710,305710,804,1,4,.
cm310315v5,6000,2000,1265,1714,2000,310,315,310315,805,1,185,112
cm310315v5,.,.,1246,0,0,310,315,310315,806,1,95,.
cm310315v5,.,.,3364,0,0,310,315,310315,806,1,6,.
cm310315v5,.,.,346,0,0,310,315,310315,807,1,6,.
cm310325v5,.,.,1265,0,0,310,325,310325,808,1,95,.
cm310344v5,.,.,4101,0,0,310,344,310344,810,1,4,.
cm310345v5,.,.,1265,0,0,310,345,310345,811,1,95,.
cm310345v5,.,.,3182,0,0,310,345,310345,811,1,29,.
cm310345v5,.,.,1245,0,0,310,345,310345,812,2,4,.
cm310345v5,.,.,1286,52,45,310,345,310345,812,2,149,.
cm310345v5,.,.,1703,13,13,310,345,310345,812,2,133,.
cm310345v5,136000,305000,3813,136000,286069,310,345,310345,812,2,203,139
cm310345v5,.,.,3977,0,0,310,345,310345,813,2,29,.
cm310345v5,.,.,4102,0,0,310,345,310345,813,2,4,.
cm310345v5,.,.,4137,775,48,310,345,310345,813,2,172,.
